# Pass B, proposal A — bottom-up clustering of the Pass A predicament phrases.
# One row per DISTINCT phrase. key = the N2 normalisation used to join back to the readings
# (NFKD, diacritics stripped, lowercased, non-alphanumerics to space, a/an/the dropped, word
# order preserved). surface = one film's actual wording, kept so the row is readable.
# Every assignment here was made by reading the phrase. No string similarity, no vectors,
# no stemming, no Jaccard. Phrases absent from this file are "none of these" and are listed
# in pipeline/out/predicates-propA.json under unclustered.
# predicateId	axis	roles	label	key	surface
beloved-already-bound	bond	desiring,desired,holder	The one desired is already promised or belongs to another	beloved is already promised to another	the beloved is already promised to another
beloved-already-bound	bond	desiring,desired,holder	The one desired is already promised or belongs to another	man courts woman promised to another	a man courts a woman promised to another
beloved-already-bound	bond	desiring,desired,holder	The one desired is already promised or belongs to another	man loves woman married to another	a man loves a woman married to another
beloved-already-bound	bond	desiring,desired,holder	The one desired is already promised or belongs to another	one loves person already given to another	one loves a person already given to another
beloved-already-bound	bond	desiring,desired,holder	The one desired is already promised or belongs to another	woman loves man her husband envied	a woman loves the man her husband envied
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	false double replaces trusted person	a false double replaces a trusted person
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	friend denounces friend to authorities	a friend denounces a friend to the authorities
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	one betrays friend to those hunting him	one betrays a friend to those hunting him
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	one betrays man he was serving	one betrays the man he was serving
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	one of trusted works against them	one of the trusted works against them
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	subordinate turns against one they served	a subordinate turns against the one they served
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	trusted person leads another into trap	a trusted person leads another into a trap
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	ally turns out to serve enemy	an ally turns out to serve the enemy
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	closest confidant is working for someone else	the closest confidant is working for someone else
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	follower betrays leader he serves	a follower betrays the leader he serves
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	man turns against those he once served	a man turns against those he once served
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	one inside house serves outsider	one inside the house serves an outsider
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	one is betrayed by closest friend	one is betrayed by a closest friend
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	secret partner is hidden from rest	a secret partner is hidden from the rest
betrayed-by-the-closest	truth	trusting,betraying	The betrayal comes from the person nearest, who was serving someone else	spouse is secretly loyal to another master	a spouse is secretly loyal to another master
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one leaves other behind	one leaves the other behind
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	closeness is refused as loss of self	closeness is refused as a loss of self
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	man s change drives his partner away	a man's change drives his partner away
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one is told leaving cannot be undone	one is told leaving cannot be undone
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one of group slips away from it	one of a group slips away from it
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one partner stays after deciding to go	one partner stays after deciding to go
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one partner stops listening to other	one partner stops listening to the other
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one walks away from group toward death	one walks away from the group toward death
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	one walks away without saying why	one walks away without saying why
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	someone will not accept that it is over	someone will not accept that it is over
bond-severed-without-reason	bond	severing,severed	One party ends the bond and will not give a reason the other can accept	two people can no longer speak plainly together	two people can no longer speak plainly together
captor-and-captive-attach	bond	holding,held	Captor and captive form the attachment the captivity forbids	attempt at escape tightens bond	an attempt at escape tightens the bond
captor-and-captive-attach	bond	holding,held	Captor and captive form the attachment the captivity forbids	captive befriends one holding him	a captive befriends the one holding him
